node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
994,40.0,29.0,2.0,3.0
1367,41.0,30.0,3.0,3.0
1012,82.0,33.0,2.0,5.0
1707,14.0,28.0,4.0,3.0
1015,72.0,34.0,2.0,3.0
1030,82.0,37.0,2.0,3.0
1371,72.0,30.0,3.0,3.0
1400,72.0,38.0,3.0,3.0
1037,41.0,40.0,2.0,3.0
2484,30.0,32.0,6.0,3.0
1377,48.0,31.0,3.0,3.0
1727,55.0,36.0,4.0,3.0
1045,94.0,41.0,2.0,3.0
1043,45.0,41.0,2.0,3.0
1065,48.0,46.0,2.0,7.0
1069,48.0,47.0,2.0,8.0
1424,48.0,45.0,3.0,7.0
1444,46.0,48.0,3.0,6.0
1442,21.0,48.0,3.0,3.0
1082,94.0,49.0,2.0,3.0
1761,98.0,46.0,4.0,3.0
2976,98.0,51.0,7.0,3.0
1437,92.0,46.0,3.0,3.0
1771,21.0,49.0,4.0,3.0
1098,92.0,52.0,2.0,6.0
2587,30.0,54.0,6.0,3.0
2586,14.0,54.0,6.0,3.0
1135,93.0,60.0,2.0,3.0
1458,50.0,52.0,3.0,3.0
1475,40.0,58.0,3.0,3.0
1471,4.0,58.0,3.0,3.0
1485,4.0,62.0,3.0,3.0
1488,81.0,62.0,3.0,6.0
1145,82.0,62.0,2.0,6.0
2161,57.0,55.0,5.0,3.0
1477,48.0,59.0,3.0,3.0
1501,55.0,67.0,3.0,4.0
1150,81.0,63.0,2.0,4.0
1815,13.0,63.0,4.0,3.0
2601,39.0,59.0,6.0,3.0
1830,30.0,69.0,4.0,3.0
2607,30.0,61.0,6.0,5.0
1195,91.0,73.0,2.0,3.0
2219,98.0,70.0,5.0,3.0
1492,4.0,64.0,3.0,3.0
3058,0.0,70.0,7.0,3.0
1190,68.0,72.0,2.0,4.0
1196,5.0,74.0,2.0,3.0
1822,47.0,66.0,4.0,3.0
2671,47.0,73.0,6.0,4.0
1206,61.0,76.0,2.0,3.0
1524,29.0,73.0,3.0,3.0
1836,64.0,71.0,4.0,3.0
2227,72.0,73.0,5.0,4.0
1523,80.0,72.0,3.0,3.0
1530,79.0,74.0,3.0,3.0
2236,89.0,74.0,5.0,4.0
1537,60.0,76.0,3.0,4.0
2689,38.0,77.0,6.0,3.0
1227,60.0,82.0,2.0,3.0
1231,54.0,84.0,2.0,4.0
1861,54.0,78.0,4.0,3.0
1553,61.0,83.0,3.0,3.0
2730,51.0,85.0,6.0,3.0
1571,60.0,87.0,3.0,3.0
2729,97.0,84.0,6.0,3.0
1262,77.0,95.0,2.0,4.0
1904,82.0,87.0,4.0,3.0
1563,46.0,86.0,3.0,3.0
1580,46.0,90.0,3.0,3.0
4195,14.0,87.0,10.0,3.0
1605,10.0,97.0,3.0,3.0
2374,58.0,4.0,6.0,3.0
1635,7.0,4.0,4.0,3.0
1980,27.0,4.0,5.0,3.0
2831,34.0,10.0,7.0,3.0
1630,76.0,3.0,4.0,3.0
2390,73.0,6.0,6.0,3.0
2412,15.0,11.0,6.0,3.0
1657,41.0,13.0,4.0,3.0
2039,39.0,18.0,5.0,3.0
2879,48.0,20.0,7.0,4.0
1347,57.0,24.0,3.0,6.0
1708,56.0,28.0,4.0,4.0
1364,53.0,29.0,3.0,4.0
1686,57.0,23.0,4.0,6.0
1706,57.0,27.0,4.0,6.0
2097,40.0,31.0,5.0,3.0
1712,73.0,29.0,4.0,3.0
1711,50.0,29.0,4.0,3.0
1689,0.0,24.0,4.0,3.0
1736,82.0,40.0,4.0,4.0
1740,40.0,41.0,4.0,3.0
1417,48.0,44.0,3.0,4.0
1435,50.0,46.0,3.0,4.0
1434,49.0,46.0,3.0,7.0
1760,48.0,46.0,4.0,8.0
1445,49.0,48.0,3.0,6.0
2140,22.0,46.0,5.0,4.0
1766,48.0,47.0,4.0,9.0
1781,4.0,52.0,4.0,3.0
2159,2.0,55.0,5.0,3.0
2165,39.0,58.0,5.0,3.0
3395,48.0,61.0,8.0,3.0
1489,3.0,63.0,3.0,3.0
1807,80.0,59.0,4.0,3.0
3024,0.0,63.0,7.0,3.0
2225,21.0,73.0,5.0,3.0
2193,22.0,63.0,5.0,3.0
1823,56.0,66.0,4.0,3.0
2643,38.0,69.0,6.0,3.0
2212,57.0,69.0,5.0,3.0
1827,80.0,68.0,4.0,3.0
2677,83.0,74.0,6.0,3.0
1874,28.0,81.0,4.0,3.0
1839,29.0,73.0,4.0,3.0
2233,74.0,74.0,5.0,3.0
1544,79.0,79.0,3.0,4.0
1851,55.0,76.0,4.0,3.0
1868,79.0,80.0,4.0,3.0
1873,21.0,81.0,4.0,7.0
1561,78.0,85.0,3.0,3.0
2260,87.0,79.0,5.0,3.0
3105,62.0,80.0,7.0,4.0
2295,88.0,85.0,5.0,3.0
1903,75.0,87.0,4.0,3.0
2738,61.0,88.0,6.0,3.0
1587,46.0,92.0,3.0,3.0
1606,69.0,97.0,3.0,4.0
2323,67.0,91.0,5.0,3.0
1913,73.0,90.0,4.0,3.0
1609,21.0,98.0,3.0,3.0
2767,16.0,94.0,6.0,3.0
1928,46.0,93.0,4.0,3.0
1949,6.0,97.0,4.0,3.0
2362,73.0,98.0,5.0,3.0
2788,65.0,97.0,6.0,3.0
2353,23.0,97.0,5.0,4.0
2805,16.0,6.0,7.0,3.0
2803,83.0,5.0,7.0,4.0
2800,94.0,4.0,7.0,3.0
1987,7.0,5.0,5.0,3.0
1973,43.0,2.0,5.0,3.0
2828,44.0,9.0,7.0,3.0
3556,17.0,4.0,9.0,3.0
3186,17.0,6.0,8.0,4.0
2003,25.0,8.0,5.0,4.0
2818,94.0,7.0,7.0,4.0
2825,94.0,8.0,7.0,4.0
2394,37.0,7.0,6.0,3.0
1679,61.0,21.0,4.0,3.0
2439,72.0,16.0,6.0,3.0
2417,9.0,12.0,6.0,3.0
3585,2.0,14.0,9.0,3.0
3228,49.0,19.0,8.0,3.0
2035,23.0,17.0,5.0,3.0
1688,61.0,23.0,4.0,3.0
1685,56.0,23.0,4.0,6.0
2072,56.0,27.0,5.0,6.0
1698,63.0,25.0,4.0,4.0
3210,1.0,13.0,8.0,3.0
2075,61.0,27.0,5.0,3.0
2462,66.0,26.0,6.0,3.0
2914,89.0,31.0,7.0,3.0
3266,15.0,28.0,8.0,4.0
2912,23.0,31.0,7.0,3.0
2076,73.0,27.0,5.0,3.0
2913,79.0,31.0,7.0,3.0
1750,56.0,43.0,4.0,3.0
1744,83.0,41.0,4.0,3.0
2520,79.0,38.0,6.0,3.0
2115,72.0,39.0,5.0,3.0
2128,72.0,42.0,5.0,3.0
1752,81.0,44.0,4.0,4.0
2121,85.0,40.0,5.0,3.0
2114,7.0,39.0,5.0,3.0
2545,7.0,44.0,6.0,3.0
1767,40.0,48.0,4.0,4.0
2126,40.0,42.0,5.0,3.0
1759,47.0,46.0,4.0,7.0
3702,48.0,44.0,9.0,4.0
3327,99.0,45.0,8.0,3.0
1769,48.0,48.0,4.0,7.0
1780,41.0,51.0,4.0,3.0
3720,35.0,48.0,9.0,8.0
2978,22.0,52.0,7.0,4.0
3335,9.0,48.0,8.0,4.0
1782,6.0,52.0,4.0,3.0
2160,6.0,55.0,5.0,3.0
1796,71.0,56.0,4.0,4.0
2162,71.0,56.0,5.0,3.0
