node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
3656,34.0,79.0,18.0,3.0
3993,89.0,76.0,20.0,3.0
4011,23.0,89.0,20.0,4.0
4007,34.0,88.0,20.0,3.0
3892,5.0,11.0,20.0,3.0
5414,12.0,3.0,28.0,3.0
4289,80.0,9.0,22.0,5.0
3711,14.0,18.0,19.0,3.0
4351,14.0,21.0,22.0,3.0
3910,50.0,28.0,20.0,3.0
3913,17.0,30.0,20.0,3.0
4776,41.0,30.0,24.0,3.0
4783,3.0,36.0,24.0,3.0
4599,52.0,42.0,23.0,4.0
3964,41.0,62.0,20.0,3.0
5188,38.0,51.0,26.0,3.0
3966,30.0,63.0,20.0,3.0
4424,66.0,61.0,22.0,3.0
5203,18.0,58.0,26.0,3.0
4162,65.0,60.0,21.0,3.0
4164,74.0,60.0,21.0,3.0
3835,67.0,78.0,19.0,3.0
4199,69.0,76.0,21.0,3.0
4848,22.0,78.0,24.0,3.0
4213,58.0,77.0,21.0,3.0
4477,58.0,86.0,22.0,3.0
4478,68.0,86.0,22.0,3.0
4001,10.0,80.0,20.0,3.0
4681,19.0,89.0,23.0,3.0
4027,77.0,94.0,20.0,3.0
4680,87.0,88.0,23.0,3.0
4042,60.0,5.0,21.0,3.0
4082,85.0,11.0,21.0,3.0
3893,16.0,11.0,20.0,3.0
4079,26.0,11.0,21.0,3.0
5280,5.0,10.0,27.0,3.0
5422,15.0,9.0,28.0,3.0
4305,97.0,10.0,22.0,3.0
5294,96.0,21.0,27.0,4.0
4099,50.0,22.0,21.0,3.0
4384,14.0,34.0,22.0,3.0
4576,58.0,29.0,23.0,3.0
4120,64.0,31.0,21.0,3.0
4126,88.0,32.0,21.0,3.0
4770,80.0,28.0,24.0,3.0
4406,27.0,47.0,22.0,3.0
5060,6.0,59.0,25.0,3.0
4160,52.0,59.0,21.0,3.0
5211,55.0,65.0,26.0,3.0
4184,30.0,64.0,21.0,3.0
4825,98.0,57.0,24.0,3.0
